Año;Numero de Mes;Mes;Provincia;Ciudad;Producción (kg);Consumo interno (kg);Exportaciones (kg);Precio USD por kg;Valor FOB (USD)
2023;9;Septiembre;Corrientes;Gobernador Virasoro;2.252.458;1.162.653;194.011;$ 2,50;$ 485.026
2023;9;Septiembre;Misiones;Apóstoles;19.243.586;9.932.977;1.657.505;$ 2,50;$ 4.143.761
2023;9;Septiembre;Misiones;Montecarlo;4.810.897;2.483.244;414.376;$ 2,50;$ 1.035.940
2023;9;Septiembre;Misiones;Oberá;2.245.085;1.158.847;193.376;$ 2,50;$ 483.439
2023;9;Septiembre;Misiones;Otros;2.565.812;1.324.397;221.001;$ 2,50;$ 552.502
2023;9;Septiembre;Misiones;Santo Pipó;3.207.264;1.655.496;276.251;$ 2,50;$ 690.627
2023;10;Octubre;Corrientes;Colonia Liebig;0;1.529.590;191.431;$ 2,50;$ 478.577
2023;10;Octubre;Corrientes;Gobernador Virasoro;0;1.356.429;169.759;$ 2,50;$ 424.398
2023;10;Octubre;Misiones;Apóstoles;0;11.588.473;1.450.316;$ 2,50;$ 3.625.791
2023;10;Octubre;Misiones;Montecarlo;0;2.897.118;362.579;$ 2,50;$ 906.448
2023;10;Octubre;Misiones;Oberá;0;1.351.989;169.204;$ 2,50;$ 423.009
2023;10;Octubre;Misiones;Otros;0;1.545.130;193.376;$ 2,50;$ 483.439
2023;10;Octubre;Misiones;Santo Pipó;0;1.931.412;241.719;$ 2,50;$ 604.299
2023;11;Noviembre;Corrientes;Colonia Liebig;0;1.529.590;246.125;$ 2,50;$ 615.313
2023;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.356.429;218.262;$ 2,50;$ 545.655
2023;11;Noviembre;Misiones;Apóstoles;0;11.588.473;1.864.693;$ 2,50;$ 4.661.731
2023;11;Noviembre;Misiones;Montecarlo;0;2.897.118;466.173;$ 2,50;$ 1.165.433
2023;11;Noviembre;Misiones;Oberá;0;1.351.989;217.547;$ 2,50;$ 543.869
2023;11;Noviembre;Misiones;Otros;0;1.545.130;248.626;$ 2,50;$ 621.564
2023;11;Noviembre;Misiones;Santo Pipó;0;1.931.412;310.782;$ 2,50;$ 776.955
2023;12;Diciembre;Corrientes;Colonia Liebig;0;1.748.102;218.778;$ 2,50;$ 546.945
2023;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.550.204;194.011;$ 2,50;$ 485.026
2023;12;Diciembre;Misiones;Apóstoles;0;13.243.969;1.657.505;$ 2,50;$ 4.143.761
2023;12;Diciembre;Misiones;Montecarlo;0;3.310.992;414.376;$ 2,50;$ 1.035.940
2023;12;Diciembre;Misiones;Oberá;0;1.545.130;193.376;$ 2,50;$ 483.439
2023;12;Diciembre;Misiones;Otros;0;1.765.863;221.001;$ 2,50;$ 552.502
2023;12;Diciembre;Misiones;Santo Pipó;0;2.207.328;276.251;$ 2,50;$ 690.627
2024;1;Enero;Corrientes;Colonia Liebig;3.237.439;1.386.954;242.634;$ 2,22;$ 538.648
2024;1;Enero;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;215.166;$ 2,22;$ 477.669
2024;1;Enero;Misiones;Apóstoles;24.527.478;10.507.834;1.838.246;$ 2,22;$ 4.080.907
2024;1;Enero;Misiones;Montecarlo;6.131.869;2.626.959;459.562;$ 2,22;$ 1.020.227
2024;1;Enero;Misiones;Oberá;2.861.539;1.225.914;214.462;$ 2,22;$ 476.106
2024;1;Enero;Misiones;Otros;3.270.330;1.401.045;245.100;$ 2,22;$ 544.121
2024;1;Enero;Misiones;Santo Pipó;4.087.913;1.751.306;306.374;$ 2,22;$ 680.151
2024;2;Febrero;Corrientes;Colonia Liebig;3.237.439;1.386.954;272.964;$ 2,22;$ 605.980
2024;2;Febrero;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;242.062;$ 2,22;$ 537.378
2024;2;Febrero;Misiones;Apóstoles;24.527.478;10.507.834;2.068.027;$ 2,22;$ 4.591.020
2024;2;Febrero;Misiones;Montecarlo;6.131.869;2.626.959;517.007;$ 2,22;$ 1.147.755
2024;2;Febrero;Misiones;Oberá;2.861.539;1.225.914;241.270;$ 2,22;$ 535.619
2024;2;Febrero;Misiones;Otros;3.270.330;1.401.045;275.737;$ 2,22;$ 612.136
2024;2;Febrero;Misiones;Santo Pipó;4.087.913;1.751.306;344.671;$ 2,22;$ 765.170
2024;3;Marzo;Corrientes;Colonia Liebig;3.237.439;1.386.954;272.964;$ 2,22;$ 605.980
2024;3;Marzo;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;242.062;$ 2,22;$ 537.378
2024;3;Marzo;Misiones;Apóstoles;24.527.478;10.507.834;2.068.027;$ 2,22;$ 4.591.020
2024;3;Marzo;Misiones;Montecarlo;6.131.869;2.626.959;517.007;$ 2,22;$ 1.147.755
2024;3;Marzo;Misiones;Oberá;2.861.539;1.225.914;241.270;$ 2,22;$ 535.619
2024;3;Marzo;Misiones;Otros;3.270.330;1.401.045;275.737;$ 2,22;$ 612.136
2024;3;Marzo;Misiones;Santo Pipó;4.087.913;1.751.306;344.671;$ 2,22;$ 765.170
2024;4;Abril;Corrientes;Colonia Liebig;9.712.317;1.386.954;242.634;$ 2,22;$ 538.648
2024;4;Abril;Corrientes;Gobernador Virasoro;8.612.810;1.229.940;215.166;$ 2,22;$ 477.669
2024;4;Abril;Misiones;Apóstoles;73.582.433;10.507.834;1.838.246;$ 2,22;$ 4.080.907
2024;4;Abril;Misiones;Montecarlo;18.395.608;2.626.959;459.562;$ 2,22;$ 1.020.227
2024;4;Abril;Misiones;Oberá;8.584.617;1.225.914;214.462;$ 2,22;$ 476.106
2024;4;Abril;Misiones;Otros;9.810.991;1.401.045;245.100;$ 2,22;$ 544.121
2024;4;Abril;Misiones;Santo Pipó;12.263.739;1.751.306;306.374;$ 2,22;$ 680.151
2024;5;Mayo;Corrientes;Colonia Liebig;11.654.781;1.386.954;272.964;$ 2,22;$ 605.980
2024;5;Mayo;Corrientes;Gobernador Virasoro;10.335.372;1.229.940;242.062;$ 2,22;$ 537.378
2024;5;Mayo;Misiones;Apóstoles;88.298.920;10.507.834;2.068.027;$ 2,22;$ 4.591.020
2024;5;Mayo;Misiones;Montecarlo;22.074.730;2.626.959;517.007;$ 2,22;$ 1.147.755
2024;5;Mayo;Misiones;Oberá;10.301.541;1.225.914;241.270;$ 2,22;$ 535.619
2024;5;Mayo;Misiones;Otros;11.773.189;1.401.045;275.737;$ 2,22;$ 612.136
2024;5;Mayo;Misiones;Santo Pipó;14.716.487;1.751.306;344.671;$ 2,22;$ 765.170
2024;6;Junio;Corrientes;Colonia Liebig;12.949.757;1.783.226;242.634;$ 2,22;$ 538.648
2024;6;Junio;Corrientes;Gobernador Virasoro;11.483.746;1.581.351;215.166;$ 2,22;$ 477.669
2024;6;Junio;Misiones;Apóstoles;98.109.911;13.510.073;1.838.246;$ 2,22;$ 4.080.907
2024;6;Junio;Misiones;Montecarlo;24.527.478;3.377.518;459.562;$ 2,22;$ 1.020.227
2024;6;Junio;Misiones;Oberá;11.446.156;1.576.175;214.462;$ 2,22;$ 476.106
2024;6;Junio;Misiones;Otros;13.081.322;1.801.343;245.100;$ 2,22;$ 544.121
2024;6;Junio;Misiones;Santo Pipó;16.351.652;2.251.679;306.374;$ 2,22;$ 680.151
2024;7;Julio;Corrientes;Colonia Liebig;11.654.781;1.783.226;242.634;$ 2,22;$ 538.648
2024;7;Julio;Corrientes;Gobernador Virasoro;10.335.372;1.581.351;215.166;$ 2,22;$ 477.669
2024;7;Julio;Misiones;Apóstoles;88.298.920;13.510.073;1.838.246;$ 2,22;$ 4.080.907
2024;7;Julio;Misiones;Montecarlo;22.074.730;3.377.518;459.562;$ 2,22;$ 1.020.227
2024;7;Julio;Misiones;Oberá;10.301.541;1.576.175;214.462;$ 2,22;$ 476.106
2024;7;Julio;Misiones;Otros;11.773.189;1.801.343;245.100;$ 2,22;$ 544.121
2024;7;Julio;Misiones;Santo Pipó;14.716.487;2.251.679;306.374;$ 2,22;$ 680.151
2024;8;Agosto;Corrientes;Colonia Liebig;9.064.830;1.783.226;272.964;$ 2,22;$ 605.980
2024;8;Agosto;Corrientes;Gobernador Virasoro;8.038.622;1.581.351;242.062;$ 2,22;$ 537.378
2024;8;Agosto;Misiones;Apóstoles;68.676.938;13.510.073;2.068.027;$ 2,22;$ 4.591.020
2024;8;Agosto;Misiones;Montecarlo;17.169.234;3.377.518;517.007;$ 2,22;$ 1.147.755
2024;8;Agosto;Misiones;Oberá;8.012.309;1.576.175;241.270;$ 2,22;$ 535.619
2024;8;Agosto;Misiones;Otros;9.156.925;1.801.343;275.737;$ 2,22;$ 612.136
2024;8;Agosto;Misiones;Santo Pipó;11.446.156;2.251.679;344.671;$ 2,22;$ 765.170
2024;9;Septiembre;Corrientes;Colonia Liebig;3.237.439;1.188.817;242.634;$ 2,22;$ 538.648
2024;9;Septiembre;Corrientes;Gobernador Virasoro;2.870.937;1.054.234;215.166;$ 2,22;$ 477.669
2024;9;Septiembre;Misiones;Apóstoles;24.527.478;9.006.715;1.838.246;$ 2,22;$ 4.080.907
2024;9;Septiembre;Misiones;Montecarlo;6.131.869;2.251.679;459.562;$ 2,22;$ 1.020.227
2024;9;Septiembre;Misiones;Oberá;2.861.539;1.050.783;214.462;$ 2,22;$ 476.106
2024;9;Septiembre;Misiones;Otros;3.270.330;1.200.895;245.100;$ 2,22;$ 544.121
2024;9;Septiembre;Misiones;Santo Pipó;4.087.913;1.501.119;306.374;$ 2,22;$ 680.151
2024;10;Octubre;Corrientes;Colonia Liebig;0;1.386.954;212.305;$ 2,22;$ 471.317
2024;10;Octubre;Corrientes;Gobernador Virasoro;0;1.229.940;188.271;$ 2,22;$ 417.961
2024;10;Octubre;Misiones;Apóstoles;0;10.507.834;1.608.466;$ 2,22;$ 3.570.794
2024;10;Octubre;Misiones;Montecarlo;0;2.626.959;402.116;$ 2,22;$ 892.698
2024;10;Octubre;Misiones;Oberá;0;1.225.914;187.654;$ 2,22;$ 416.593
2024;10;Octubre;Misiones;Otros;0;1.401.045;214.462;$ 2,22;$ 476.106
2024;10;Octubre;Misiones;Santo Pipó;0;1.751.306;268.078;$ 2,22;$ 595.132
2024;11;Noviembre;Corrientes;Colonia Liebig;0;1.386.954;272.964;$ 2,22;$ 605.980
2024;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.229.940;242.062;$ 2,22;$ 537.378
2024;11;Noviembre;Misiones;Apóstoles;0;10.507.834;2.068.027;$ 2,22;$ 4.591.020
2024;11;Noviembre;Misiones;Montecarlo;0;2.626.959;517.007;$ 2,22;$ 1.147.755
2024;11;Noviembre;Misiones;Oberá;0;1.225.914;241.270;$ 2,22;$ 535.619
2024;11;Noviembre;Misiones;Otros;0;1.401.045;275.737;$ 2,22;$ 612.136
2024;11;Noviembre;Misiones;Santo Pipó;0;1.751.306;344.671;$ 2,22;$ 765.170
2024;12;Diciembre;Corrientes;Colonia Liebig;0;1.585.090;242.634;$ 2,22;$ 538.648
2024;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.405.646;215.166;$ 2,22;$ 477.669
2024;12;Diciembre;Misiones;Apóstoles;0;12.008.953;1.838.246;$ 2,22;$ 4.080.907
2024;12;Diciembre;Misiones;Montecarlo;0;3.002.238;459.562;$ 2,22;$ 1.020.227
2024;12;Diciembre;Misiones;Oberá;0;1.401.045;214.462;$ 2,22;$ 476.106
2024;12;Diciembre;Misiones;Otros;0;1.601.194;245.100;$ 2,22;$ 544.121
2024;12;Diciembre;Misiones;Santo Pipó;0;2.001.492;306.374;$ 2,22;$ 680.151
2025;1;Enero;Corrientes;Colonia Liebig;3.237.439;1.386.954;242.634;$ 2,30;$ 558.059
2025;1;Enero;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;215.166;$ 2,30;$ 494.883
2025;1;Enero;Misiones;Apóstoles;24.527.478;10.507.834;1.838.246;$ 2,30;$ 4.227.967
2025;1;Enero;Misiones;Montecarlo;6.131.869;2.626.959;459.562;$ 2,30;$ 1.056.992
2025;1;Enero;Misiones;Oberá;2.861.539;1.225.914;214.462;$ 2,30;$ 493.263
2025;1;Enero;Misiones;Otros;3.270.330;1.401.045;245.100;$ 2,30;$ 563.729
2025;1;Enero;Misiones;Santo Pipó;4.087.913;1.751.306;306.374;$ 2,30;$ 704.661
2025;2;Febrero;Corrientes;Colonia Liebig;3.237.439;1.386.954;272.964;$ 2,30;$ 627.817
2025;2;Febrero;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;242.062;$ 2,30;$ 556.743
2025;2;Febrero;Misiones;Apóstoles;24.527.478;10.507.834;2.068.027;$ 2,30;$ 4.756.463
2025;2;Febrero;Misiones;Montecarlo;6.131.869;2.626.959;517.007;$ 2,30;$ 1.189.116
2025;2;Febrero;Misiones;Oberá;2.861.539;1.225.914;241.270;$ 2,30;$ 554.921
2025;2;Febrero;Misiones;Otros;3.270.330;1.401.045;275.737;$ 2,30;$ 634.195
2025;2;Febrero;Misiones;Santo Pipó;4.087.913;1.751.306;344.671;$ 2,30;$ 792.744
2025;3;Marzo;Corrientes;Colonia Liebig;3.237.439;1.386.954;272.964;$ 2,30;$ 627.817
2025;3;Marzo;Corrientes;Gobernador Virasoro;2.870.937;1.229.940;242.062;$ 2,30;$ 556.743
2025;3;Marzo;Misiones;Apóstoles;24.527.478;10.507.834;2.068.027;$ 2,30;$ 4.756.463
2025;3;Marzo;Misiones;Montecarlo;6.131.869;2.626.959;517.007;$ 2,30;$ 1.189.116
2025;3;Marzo;Misiones;Oberá;2.861.539;1.225.914;241.270;$ 2,30;$ 554.921
2025;3;Marzo;Misiones;Otros;3.270.330;1.401.045;275.737;$ 2,30;$ 634.195
2025;3;Marzo;Misiones;Santo Pipó;4.087.913;1.751.306;344.671;$ 2,30;$ 792.744
2025;4;Abril;Corrientes;Colonia Liebig;9.712.317;1.386.954;242.634;$ 2,30;$ 558.059
2025;4;Abril;Corrientes;Gobernador Virasoro;8.612.810;1.229.940;215.166;$ 2,30;$ 494.883
2025;4;Abril;Misiones;Apóstoles;73.582.433;10.507.834;1.838.246;$ 2,30;$ 4.227.967
2025;4;Abril;Misiones;Montecarlo;18.395.608;2.626.959;459.562;$ 2,30;$ 1.056.992
2025;4;Abril;Misiones;Oberá;8.584.617;1.225.914;214.462;$ 2,30;$ 493.263
2025;4;Abril;Misiones;Otros;9.810.991;1.401.045;245.100;$ 2,30;$ 563.729
2025;4;Abril;Misiones;Santo Pipó;12.263.739;1.751.306;306.374;$ 2,30;$ 704.661
2025;5;Mayo;Corrientes;Colonia Liebig;11.654.781;1.386.954;272.964;$ 2,30;$ 627.817
2025;5;Mayo;Corrientes;Gobernador Virasoro;10.335.372;1.229.940;242.062;$ 2,30;$ 556.743
2025;5;Mayo;Misiones;Apóstoles;88.298.920;10.507.834;2.068.027;$ 2,30;$ 4.756.463
2025;5;Mayo;Misiones;Montecarlo;22.074.730;2.626.959;517.007;$ 2,30;$ 1.189.116
2025;5;Mayo;Misiones;Oberá;10.301.541;1.225.914;241.270;$ 2,30;$ 554.921
2025;5;Mayo;Misiones;Otros;11.773.189;1.401.045;275.737;$ 2,30;$ 634.195
2025;5;Mayo;Misiones;Santo Pipó;14.716.487;1.751.306;344.671;$ 2,30;$ 792.744
2025;6;Junio;Corrientes;Colonia Liebig;12.949.757;1.783.226;242.634;$ 2,30;$ 558.059
2025;6;Junio;Corrientes;Gobernador Virasoro;11.483.746;1.581.351;215.166;$ 2,30;$ 494.883
2025;6;Junio;Misiones;Apóstoles;98.109.911;13.510.073;1.838.246;$ 2,30;$ 4.227.967
2025;6;Junio;Misiones;Montecarlo;24.527.478;3.377.518;459.562;$ 2,30;$ 1.056.992
2025;6;Junio;Misiones;Oberá;11.446.156;1.576.175;214.462;$ 2,30;$ 493.263
2025;6;Junio;Misiones;Otros;13.081.322;1.801.343;245.100;$ 2,30;$ 563.729
2025;6;Junio;Misiones;Santo Pipó;16.351.652;2.251.679;306.374;$ 2,30;$ 704.661
2025;7;Julio;Corrientes;Colonia Liebig;11.654.781;1.783.226;242.634;$ 2,30;$ 558.059
2025;7;Julio;Corrientes;Gobernador Virasoro;10.335.372;1.581.351;215.166;$ 2,30;$ 494.883
2025;7;Julio;Misiones;Apóstoles;88.298.920;13.510.073;1.838.246;$ 2,30;$ 4.227.967
2025;7;Julio;Misiones;Montecarlo;22.074.730;3.377.518;459.562;$ 2,30;$ 1.056.992
2025;7;Julio;Misiones;Oberá;10.301.541;1.576.175;214.462;$ 2,30;$ 493.263
2025;7;Julio;Misiones;Otros;11.773.189;1.801.343;245.100;$ 2,30;$ 563.729
2025;7;Julio;Misiones;Santo Pipó;14.716.487;2.251.679;306.374;$ 2,30;$ 704.661
2025;8;Agosto;Corrientes;Colonia Liebig;9.064.830;1.783.226;272.964;$ 2,30;$ 627.817
2025;8;Agosto;Corrientes;Gobernador Virasoro;8.038.622;1.581.351;242.062;$ 2,30;$ 556.743
2025;8;Agosto;Misiones;Apóstoles;68.676.938;13.510.073;2.068.027;$ 2,30;$ 4.756.463
2025;8;Agosto;Misiones;Montecarlo;17.169.234;3.377.518;517.007;$ 2,30;$ 1.189.116
2025;8;Agosto;Misiones;Oberá;8.012.309;1.576.175;241.270;$ 2,30;$ 554.921
2025;8;Agosto;Misiones;Otros;9.156.925;1.801.343;275.737;$ 2,30;$ 634.195
2025;8;Agosto;Misiones;Santo Pipó;11.446.156;2.251.679;344.671;$ 2,30;$ 792.744
2025;9;Septiembre;Corrientes;Colonia Liebig;3.237.439;1.188.817;242.634;$ 2,30;$ 558.059
2025;9;Septiembre;Corrientes;Gobernador Virasoro;2.870.937;1.054.234;215.166;$ 2,30;$ 494.883
2025;9;Septiembre;Misiones;Apóstoles;24.527.478;9.006.715;1.838.246;$ 2,30;$ 4.227.967
2025;9;Septiembre;Misiones;Montecarlo;6.131.869;2.251.679;459.562;$ 2,30;$ 1.056.992
2025;9;Septiembre;Misiones;Oberá;2.861.539;1.050.783;214.462;$ 2,30;$ 493.263
2025;9;Septiembre;Misiones;Otros;3.270.330;1.200.895;245.100;$ 2,30;$ 563.729
2025;9;Septiembre;Misiones;Santo Pipó;4.087.913;1.501.119;306.374;$ 2,30;$ 704.661
2025;10;Octubre;Corrientes;Colonia Liebig;0;1.386.954;212.305;$ 2,30;$ 488.302
2025;10;Octubre;Corrientes;Gobernador Virasoro;0;1.229.940;188.271;$ 2,30;$ 433.022
2025;10;Octubre;Misiones;Apóstoles;0;10.507.834;1.608.466;$ 2,30;$ 3.699.471
2025;10;Octubre;Misiones;Montecarlo;0;2.626.959;402.116;$ 2,30;$ 924.868
2025;10;Octubre;Misiones;Oberá;0;1.225.914;187.654;$ 2,30;$ 431.605
2025;10;Octubre;Misiones;Otros;0;1.401.045;214.462;$ 2,30;$ 493.263
2025;10;Octubre;Misiones;Santo Pipó;0;1.751.306;268.078;$ 2,30;$ 616.579
2025;11;Noviembre;Corrientes;Colonia Liebig;0;1.386.954;272.964;$ 2,30;$ 627.817
2025;11;Noviembre;Corrientes;Gobernador Virasoro;0;1.229.940;242.062;$ 2,30;$ 556.743
2025;11;Noviembre;Misiones;Apóstoles;0;10.507.834;2.068.027;$ 2,30;$ 4.756.463
2025;11;Noviembre;Misiones;Montecarlo;0;2.626.959;517.007;$ 2,30;$ 1.189.116
2025;11;Noviembre;Misiones;Oberá;0;1.225.914;241.270;$ 2,30;$ 554.921
2025;11;Noviembre;Misiones;Otros;0;1.401.045;275.737;$ 2,30;$ 634.195
2025;11;Noviembre;Misiones;Santo Pipó;0;1.751.306;344.671;$ 2,30;$ 792.744
2025;12;Diciembre;Corrientes;Colonia Liebig;0;1.585.090;242.634;$ 2,30;$ 558.059
2025;12;Diciembre;Corrientes;Gobernador Virasoro;0;1.405.646;215.166;$ 2,30;$ 494.883
2025;12;Diciembre;Misiones;Apóstoles;0;12.008.953;1.838.246;$ 2,30;$ 4.227.967
2025;12;Diciembre;Misiones;Montecarlo;0;3.002.238;459.562;$ 2,30;$ 1.056.992
2025;12;Diciembre;Misiones;Oberá;0;1.401.045;214.462;$ 2,30;$ 493.263
2025;12;Diciembre;Misiones;Otros;0;1.601.194;245.100;$ 2,30;$ 563.729
2025;12;Diciembre;Misiones;Santo Pipó;0;2.001.492;306.374;$ 2,30;$ 704.661
